feature,importance,importance_stddev,market,test_rows,test_week,train_rows
last_value,-0.00666100849869371,0.007766889033126357,passing_tds,33,18,459
recent_form_delta,0.05744637090055149,0.022018847101667738,passing_tds,33,18,459
zero_rate,0.0008765980067217072,0.0028670025166024973,passing_tds,33,18,459
usage_mean_3,0.044490893251070404,0.03426733329347064,passing_tds,33,18,459
usage_mean_all,0.007705103286257353,0.004812685741199663,passing_tds,33,18,459
team_market_mean_5,0.021639845279972602,0.012322527028198195,passing_tds,33,18,459
opponent_allowed_mean_5,0.0013464158344648868,0.0016969358255912784,passing_tds,33,18,459
team_plays_mean_5,0.04668814098350667,0.025653409499036686,passing_tds,33,18,459
qb_strength_mean_5,-0.006629933506099195,0.016425674283216965,passing_tds,33,18,459
home,-0.01108156755079066,0.005138730693773068,passing_tds,33,18,459
season_week,0.0,0.0,passing_tds,33,18,459
game_total,0.0,0.0,passing_tds,33,18,459
team_spread,0.0,0.0,passing_tds,33,18,459
implied_team_total,0.0,0.0,passing_tds,33,18,459
history_games,0.012002587522762731,0.007404161317693915,rushing_attempts,108,9,573
rolling_mean_3,0.17030530726500084,0.06941796787341939,rushing_attempts,108,9,573
rolling_mean_5,0.08704258086378029,0.044273806033641123,rushing_attempts,108,9,573
rolling_mean_all,0.1548748180940902,0.06535636179652782,rushing_attempts,108,9,573
rolling_std_5,-0.024709760819711945,0.020785416769039458,rushing_attempts,108,9,573
rolling_std_all,0.03528450103670187,0.025414740065893577,rushing_attempts,108,9,573
last_value,0.04669380693381804,0.04317824035368673,rushing_attempts,108,9,573
recent_form_delta,-0.005203911922731663,0.024915942958164218,rushing_attempts,108,9,573
zero_rate,0.0,0.0,rushing_attempts,108,9,573
usage_mean_3,0.7433283074652246,0.14766111278327274,rushing_attempts,108,9,573
usage_mean_all,0.306192052267667,0.0682141764788057,rushing_attempts,108,9,573
team_market_mean_5,0.05486000591490825,0.0344301382508286,rushing_attempts,108,9,573
opponent_allowed_mean_5,0.04209156225796242,0.021197480616733443,rushing_attempts,108,9,573
team_plays_mean_5,0.015218777644501724,0.020714908765530362,rushing_attempts,108,9,573
qb_strength_mean_5,0.011739784645542085,0.017029831176602922,rushing_attempts,108,9,573
home,0.011230617466984772,0.01110669146051622,rushing_attempts,108,9,573
season_week,0.0,0.0,rushing_attempts,108,9,573
game_total,0.0,0.0,rushing_attempts,108,9,573
team_spread,0.0,0.0,rushing_attempts,108,9,573
implied_team_total,0.0,0.0,rushing_attempts,108,9,573
history_games,0.011079555958989218,0.011564976214806113,rushing_attempts,104,11,782
rolling_mean_3,0.10634614656515691,0.030335141984744535,rushing_attempts,104,11,782
rolling_mean_5,0.14783116631722856,0.02998553077643797,rushing_attempts,104,11,782
rolling_mean_all,0.13748257472642472,0.02353969121656267,rushing_attempts,104,11,782
rolling_std_5,0.019927722507393053,0.017038441825827977,rushing_attempts,104,11,782
rolling_std_all,0.04851599873029348,0.025266764333165565,rushing_attempts,104,11,782
last_value,0.06905396640994077,0.02772401529976927,rushing_attempts,104,11,782
recent_form_delta,-0.007822861807477821,0.017585416674375416,rushing_attempts,104,11,782
zero_rate,0.0,0.0,rushing_attempts,104,11,782
usage_mean_3,0.8202177129358734,0.1951127398424993,rushing_attempts,104,11,782
usage_mean_all,0.17187934774528274,0.03924342655991536,rushing_attempts,104,11,782
team_market_mean_5,0.014113682288206064,0.01789306355086139,rushing_attempts,104,11,782
opponent_allowed_mean_5,0.060400031888762126,0.03762212617793332,rushing_attempts,104,11,782
