absolute_edge,american_odds,bookmaker,canonical_player_id,clv,decimal_odds,edge,edge_bucket,edge_direction,game_id,grade,line,market,model_probability,no_vig_market_probability,opportunity_key,outcome,player_name,prediction_cutoff,probability_bucket,profit_units,quote_timestamp,season,selection_policy,side,team,week
0.23541553930530157,-435.0,betrivers,4427095,,1.2298850574712643,0.23541553930530157,>=10%,POSITIVE,espn-401671628,LOSS,19.5,receiving_yards,0.9909,0.7554844606946984,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",19.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,90-100%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.2782976986256811,-286.0,betrivers,4427095,,1.3496503496503496,0.2782976986256811,>=10%,POSITIVE,espn-401671628,LOSS,24.5,receiving_yards,0.9644,0.6861023013743189,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",24.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,90-100%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.2822534778388871,-195.0,betrivers,4427095,,1.5128205128205128,0.2822534778388871,>=10%,POSITIVE,espn-401671628,LOSS,29.5,receiving_yards,0.9005,0.6182465221611129,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",29.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,90-100%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.25037434304110207,-141.0,betrivers,4427095,,1.7092198581560285,0.25037434304110207,>=10%,POSITIVE,espn-401671628,LOSS,34.5,receiving_yards,0.7993,0.548925656958898,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",34.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,70-80%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.27380000000000004,-115.0,betmgm,4427095,,1.8695652173913042,0.27380000000000004,>=10%,POSITIVE,espn-401671628,LOSS,35.5,receiving_yards,0.7738,0.5,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",35.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,70-80%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.24960000000000004,-110.0,fanduel,4427095,,1.9090909090909092,0.24960000000000004,>=10%,POSITIVE,espn-401671628,LOSS,36.5,receiving_yards,0.7496,0.5,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",36.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,70-80%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.20479082023295597,-112.0,betrivers,4427095,,1.8928571428571428,0.20479082023295597,>=10%,POSITIVE,espn-401671628,LOSS,38.5,receiving_yards,0.6997,0.494909179767044,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",38.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,60-70%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.19076002272358383,-106.0,betrivers,4427095,,1.9433962264150944,0.19076002272358383,>=10%,POSITIVE,espn-401671628,LOSS,39.5,receiving_yards,0.6725,0.48173997727641615,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",39.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,60-70%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.11349705304518665,125.0,betrivers,4427095,,2.25,0.11349705304518665,>=10%,POSITIVE,espn-401671628,LOSS,44.5,receiving_yards,0.53,0.4165029469548134,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",44.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,50-60%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.03705560538116587,160.0,betrivers,4427095,,2.6,0.03705560538116587,2-5%,POSITIVE,espn-401671628,LOSS,49.5,receiving_yards,0.3958,0.3587443946188341,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",49.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,30-40%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
0.026189389067524105,200.0,betrivers,4427095,,3.0,-0.026189389067524105,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,54.5,receiving_yards,0.2841,0.3102893890675241,"[2024,1,""espn-401671628"",""4427095"",""receiving_yards"",""OVER"",54.5]",12.0,DeMario Douglas,2024-09-08T17:00:00Z,20-30%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,NE,1
