feature,importance,importance_stddev,market,test_rows,test_week,train_rows
usage_mean_all,-0.0040940618706065916,0.008379800225080393,passing_tds,71,18,1033
team_market_mean_5,0.01596151882236212,0.004752821247103506,passing_tds,71,18,1033
opponent_allowed_mean_5,-0.0005930449356346124,0.0027684158394665676,passing_tds,71,18,1033
team_plays_mean_5,-0.002853279438738543,0.00787933189925245,passing_tds,71,18,1033
qb_strength_mean_5,0.020447234648404033,0.010954641580136471,passing_tds,71,18,1033
home,0.005414464897425831,0.009878847858792719,passing_tds,71,18,1033
season_week,-0.004068891340576686,0.004294635531067505,passing_tds,71,18,1033
game_total,0.0,0.0,passing_tds,71,18,1033
team_spread,0.0,0.0,passing_tds,71,18,1033
implied_team_total,0.0,0.0,passing_tds,71,18,1033
history_games,-0.015485108197180963,0.012610406228057277,rushing_attempts,200,7,1013
rolling_mean_3,0.12334079460971381,0.029862057574758797,rushing_attempts,200,7,1013
rolling_mean_5,0.12973204716613224,0.020202229195079177,rushing_attempts,200,7,1013
rolling_mean_all,0.14662372359921463,0.02620382626692606,rushing_attempts,200,7,1013
rolling_std_5,0.006377832072521361,0.007873027026240752,rushing_attempts,200,7,1013
rolling_std_all,0.007248975358314436,0.012619532024032574,rushing_attempts,200,7,1013
last_value,0.050739218510717964,0.025806256601679914,rushing_attempts,200,7,1013
recent_form_delta,-0.008328165158767576,0.013963809728754826,rushing_attempts,200,7,1013
zero_rate,-0.0003413827669187519,0.0004181067929652116,rushing_attempts,200,7,1013
usage_mean_3,0.7710102012308877,0.09246831387869738,rushing_attempts,200,7,1013
usage_mean_all,0.2826047908226438,0.03240951186745847,rushing_attempts,200,7,1013
team_market_mean_5,-0.013655819299730077,0.021195989738045807,rushing_attempts,200,7,1013
opponent_allowed_mean_5,-0.0010914499650985122,0.019289425748284794,rushing_attempts,200,7,1013
team_plays_mean_5,-0.0010451175932571389,0.016126826166094746,rushing_attempts,200,7,1013
qb_strength_mean_5,0.035738454501385866,0.007197503574422146,rushing_attempts,200,7,1013
home,0.005650794751848487,0.005457422107823465,rushing_attempts,200,7,1013
season_week,0.009879153293692067,0.0061557892809543,rushing_attempts,200,7,1013
game_total,0.0,0.0,rushing_attempts,200,7,1013
team_spread,0.0,0.0,rushing_attempts,200,7,1013
implied_team_total,0.0,0.0,rushing_attempts,200,7,1013
history_games,0.0028361134378076967,0.0036388858804040623,rushing_attempts,214,9,1456
rolling_mean_3,0.1290714440886922,0.033410595303758214,rushing_attempts,214,9,1456
rolling_mean_5,0.0882896679526934,0.0118967671211687,rushing_attempts,214,9,1456
rolling_mean_all,0.19775396013933086,0.02498519112184425,rushing_attempts,214,9,1456
rolling_std_5,0.037896682171244665,0.00933058445261092,rushing_attempts,214,9,1456
rolling_std_all,0.0035227595651418754,0.02206748680452031,rushing_attempts,214,9,1456
last_value,0.08264237810661186,0.02248911055290803,rushing_attempts,214,9,1456
recent_form_delta,-0.008723505812322863,0.017385126575205353,rushing_attempts,214,9,1456
zero_rate,-0.0004798782202654728,0.00029764481611979795,rushing_attempts,214,9,1456
usage_mean_3,1.1268722307810146,0.13373841940102157,rushing_attempts,214,9,1456
usage_mean_all,0.20988963278792855,0.037434613948659996,rushing_attempts,214,9,1456
team_market_mean_5,-0.005370725897732598,0.004377833249505214,rushing_attempts,214,9,1456
opponent_allowed_mean_5,0.038246389350618325,0.02343166085874234,rushing_attempts,214,9,1456
team_plays_mean_5,-0.008677339670695793,0.012099640004463598,rushing_attempts,214,9,1456
qb_strength_mean_5,0.0009023848057963413,0.013926636660860634,rushing_attempts,214,9,1456
home,0.0012836036562449138,0.0016375402309936496,rushing_attempts,214,9,1456
season_week,-0.002062473413085364,0.01816044226739584,rushing_attempts,214,9,1456
game_total,0.0,0.0,rushing_attempts,214,9,1456
team_spread,0.0,0.0,rushing_attempts,214,9,1456
implied_team_total,0.0,0.0,rushing_attempts,214,9,1456
history_games,-0.0013609071045689093,0.007783559625037009,rushing_attempts,217,11,1880
rolling_mean_3,0.1256814051896172,0.026381326573730948,rushing_attempts,217,11,1880
rolling_mean_5,0.15310664158354825,0.03394296968204924,rushing_attempts,217,11,1880
rolling_mean_all,0.25073214935715826,0.05869579836303747,rushing_attempts,217,11,1880
rolling_std_5,0.026796898790895796,0.012781144665714535,rushing_attempts,217,11,1880
rolling_std_all,0.015389408553170548,0.017036007896574955,rushing_attempts,217,11,1880
last_value,0.15979388082904808,0.03749286774620098,rushing_attempts,217,11,1880
recent_form_delta,0.0156333609999864,0.0046303350142119296,rushing_attempts,217,11,1880
zero_rate,0.0,0.0,rushing_attempts,217,11,1880
usage_mean_3,1.2983514920758699,0.14016661179905088,rushing_attempts,217,11,1880
usage_mean_all,0.2597986399813105,0.04999258319225745,rushing_attempts,217,11,1880
team_market_mean_5,0.011452853460518497,0.007367370282880175,rushing_attempts,217,11,1880
opponent_allowed_mean_5,0.011833575140118046,0.03837793255564908,rushing_attempts,217,11,1880
team_plays_mean_5,-0.01036725914116543,0.01013384884035993,rushing_attempts,217,11,1880
qb_strength_mean_5,0.0011974364876732758,0.005738875261554288,rushing_attempts,217,11,1880
