canonical_player_id,game_id,history_depth,interval_width_80,market,model_disagreement,player_name,season,stability_class,stability_score,team,week
3916945,espn-401671712,17,4.0,receptions,0.459584670001564,Darius Slayton,2024,MODERATE_STABILITY,56.1722754408621,NYG,1
3921690,espn-401671712,11,4.0,receptions,0.05083193464901958,Josh Oliver,2024,MODERATE_STABILITY,59.63901625118449,MIN,1
4012556,espn-401671712,5,3.0,receptions,0.13658363587428268,C.J. Ham,2024,HIGH_VARIANCE,42.631997200795915,MIN,1
4040761,espn-401671712,15,4.0,receptions,0.6630075104856981,Devin Singletary,2024,HIGH_VARIANCE,42.120630712046385,NYG,1
4242431,espn-401671712,9,4.0,receptions,0.37421946598549916,Ty Chandler,2024,HIGH_VARIANCE,49.924151245187275,MIN,1
4262921,espn-401671712,9,7.0,receptions,1.5316524474832427,Justin Jefferson,2024,HIGH_STABILITY,71.2971059402064,MIN,1
4361516,espn-401671712,13,4.0,receptions,0.826783019497668,Daniel Bellinger,2024,MODERATE_STABILITY,63.169244785178144,NYG,1
4429205,espn-401671712,16,5.0,receptions,0.5198050359126087,Jordan Addison,2024,MODERATE_STABILITY,67.47958325535019,MIN,1
4569587,espn-401671712,15,5.0,receptions,0.5381259885352856,Wan'Dale Robinson,2024,MODERATE_STABILITY,66.7791759952016,NYG,1
4570561,espn-401671712,4,3.0,receptions,0.505778619162641,Eric Gray,2024,INSUFFICIENT_EVIDENCE,25.78383311481717,NYG,1
4692590,espn-401671712,13,3.0,receptions,0.7488260086157164,Jalin Hyatt,2024,MODERATE_STABILITY,53.26794942977064,NYG,1
15795,espn-401671719,17,6.0,receptions,0.36253809855072916,DeAndre Hopkins,2024,HIGH_STABILITY,68.90343324008738,TEN,1
15818,espn-401671719,12,7.0,receptions,1.7419437320718894,Keenan Allen,2024,MODERATE_STABILITY,66.07747509532464,CHI,1
2580216,espn-401671719,7,3.0,receptions,0.2653832965917555,DeAndre Carter,2024,HIGH_VARIANCE,49.75545970523739,CHI,1
3045144,espn-401671719,17,3.0,receptions,0.25080667494185116,Tyler Boyd,2024,HIGH_VARIANCE,49.780864839346116,TEN,1
3915416,espn-401671719,16,5.0,receptions,1.0736455786501318,DJ Moore,2024,MODERATE_STABILITY,62.79011015487776,CHI,1
3916148,espn-401671719,16,4.0,receptions,0.9150128503141446,Tony Pollard,2024,HIGH_VARIANCE,36.43239683818326,TEN,1
